id;city;country;country_id;type_of_violence;event_UCDP_id;weapon/method;side_a;side_a_identity;side_a_gender;side_a_age;side_b;side_b_identity;side_b_gender;side_b_age;additional actors;cr_clarity;clarity_comment;sources;sources_original;date_start;date_end;date_precision;time;where;neighborhood/area;lattitude;longitude;geoprecision;deaths_a;deaths_b;deaths_other;deaths_unknown;deaths_best;deaths_high;deaths_low;deaths_gender;injuries_total;injuries_a;injuries_b;injuries_others;injuries_unknown;injuries_comment
BEL14102501_01;Belfast;United Kingdom ;200;riot/violent protest;n/a;blunt instrument (bricks, bottles, masonry), explosvies (fireworks, petrol bombs);civilians;loyalist;unknown;youth;police officers;unknown;unknown;unknown;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"Belfast News Letter, ""Calls for help with ongoing interface riots,"" 1 November 2014; The Daily Mirror, ""Police lines are attacked by 60 thugs,"" 28 October 2014; The Irish News, ""Police are criticised for lack of 'real-time' information,"" 1 November 2014";police;2014-10-25;2014-10-30;1;night;Castlereagh Street, at the interface with Short Strand area, east Belfast ;;54,59839976;-5,911143297;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;5;0;5;0;0;
BEL14102501_02;Belfast;United Kingdom ;200;riot/violent protest;n/a;blunt instrument (bricks, bottles, masonry);civilians;loyalist;unknown;youth;police officers;unknown;unknown;unknown;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Daily Mirror, ""Police lines are attacked by 60 thugs,"" 28 October 2014; The Irish News, ""Police are criticised for lack of 'real-time' information,"" 1 November 2014";police;2014-10-26;2014-10-26;1;07:00 p.m.;Castlereagh Street, at the interface with Short Strand area, east Belfast ;;54,59839976;-5,911143297;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL14102701_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (bricks);unknown;unknown;unknown;youth;civilians;Protestant;1 boy;15;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;;"Belfast Telegraph, ""Teen suffers fractured skull in interface attack 24 hours after officer is hurt in mob onslaught,"" 28 October 2014; Belfast News Letter, ""Riot attack father: I’m glad my son doesn’t live in Belfast,"" 28 October 2014";;2014-10-27;2014-10-27;1;07:00 p.m.; Woodstock Link and the Ravenhill Road, east Belfast;;54,59489247;-5,907105693;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Jordan Else
BEL14110901_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;30s;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"RTE.ie, ""Man shot in both legs in Belfast,"" 10 November 2014";;2014-11-09;2014-11-09;1;night;Woodside Forest, Poleglass, west Belfast;;54,557564;-6,030378;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL14112701_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;3 men;unknown;civilians;unknown;1 man;20s;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast Telegraph, ""Man shot by masked gang,"" 28 November 2014";police;2014-11-27;2014-11-27;1;unknown;Donegall Road area, south Belfast;;54,59689996;-5,944623743;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15010601_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;30s;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast Telegraph, ""Man is shot in both legs,"" 7 January 2015";;2015-01-06;2015-01-06;1;night;Carlisle Parade, New Lodge, north Belfast;;54,60935884;-5,933149201;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15012101_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;40s;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR97;"Belfast Telegraph, ""First aid hero: scene of shooting will haunt me forever,"" 22 January 2015";police;2015-01-21;2015-01-21;1;09:00 p.m.;Hawthorn Street, west Belfast;;54,59642509;-5,958086003;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15013001_00;Belfast;United Kingdom ;200;assassination/murder;n/a;gunfire;Republican;republican;unknown;unknown;civilians;unknown;1 man;unknown;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Irish Examiner, ""Man shot in paramilitary-style shooting in Belfast,"" 30 January 2015; Belfast Telegraph, ""Bloody turf war erupts between rival factions,"" 2 February 2015";police;2015-01-30;2015-01-30;1;05:40 p.m.;Oldpark Road, north Belfast;;54,61740208;-5,954328942;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Harry McMahon
BEL15013002_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;INLA;republican;unknown;unknown;civilians;unknown;1 man;30s;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"Belfast Telegraph, ""Bloody turf war erupts between rival factions,"" 2 February 2015; Belfast Telegraph, ""PSNI on alert over feud fears after shooting is blamed on dissidents,"" 2 February 2015";police;2015-01-30;2015-01-30;1;07:40 p.m.;New Lodge area, North Belfast;;54,610173;-5,932446;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15020301_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;2 men;unknown;civilians;unknown;1 man;26; no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Irish News, ""26-year-old injured in paramilitary-style attack,"" 4 February 2015";;2015-02-03;2015-02-03;1;08:55 p.m.;Lady Street area, lower Falls, west Belfast;;54,59731173;-5,94493089;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15020701_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (chain);civilians;loyalist;unknown;unknown;civilians;Catholic;boys;youth;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Sunday Mirror, ""Chain used to attack teen,"" 8 February 2015; The Irish News, ""Teen footballer 'could have been killed' by sectarian mob,"" 9 February 2015";police;2015-02-07;2015-02-07;1;unknown;Clarendon playing fields, north Belfast;;54,6151496;-5,972423988;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;4;0;4;0;0;"""several"" was coded as 3"
BEL15021101_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;18;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Irish News, ""Paramilitary style attack,"" 12 February 2015; Belfast Telegraph, ""Appeal as teen shot in legs,"" 13 February 2015";police;2015-02-11;2015-02-11;1;08:45 p.m.;Glasvey Drive area, Poleglass, west Belfast;;54,557125;-6,0211583;3: neighbourhood;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15021701_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;men;unknown;civilians;unknown;1 boy;17;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast Telegraph, ""Man is injured in shooting,"" 18 February 2015; Belfast News Letter, ""‘Despicable’ west Belfast paramilitary-style shooting condemned,"" 18 February 2015";;2015-02-17;2015-02-17;1;night;Monagh Drive, west Belfast;;54,59005131;-5,99266419;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;victim: Aaron Stilges
BEL15030501_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;2 men;39;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Irish News, ""Two men shot in legs,"" 6 March 2015; The Sun, ""Drug rap 2 on run,"" 7 March 2015";;2015-03-05;2015-03-05;1;night;Glenkeen area, Poleglass, west Belfast;;54,56107015;-6,034145315;3: neighbourhood ;0;0;0;0;0;0;0;;2;0;2;0;0;victims: Marin Young, James Bingham
BEL15032201_00;Belfast;United Kingdom ;200;attack;n/a;gunfire (handgun);unknown;unknown;unknown;unknown;civilians;unknown;1 man, 1 woman;40s;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Irish News, ""Police probe loyalist link to shooting of grandmother,"" 24 March 2015";police;2015-03-22;2015-03-22;1;night;Ballyronan Park, Rathcoole estate, Newtownabbey, north Belfast;;54,66212489;-5,918161659;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;2;0;2;0;0;
BEL15032901_00;Belfast;United Kingdom ;200;assassination/murder;n/a;gunfire;Republican;republican;men;unknown;civilians;unknown;1 man;50s;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR98;"The Irish News, ""Belfast man escapes attempted assassination Victim had survived previous shooting,"" 30 March 2015";police;2015-03-29;2015-03-29;1;09:00 p.m.;St James Mews, just off Antrim Road, north Belfast;;54,61007754;-5,936939917;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Dan Murray
BEL15033101_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;2 men;unknown;civilians;unknown;1 man;26;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast News Letter, ""Man shot in legs in paramilitary-style attack, West Belfast,"" 1 April 2015";police;2015-03-31;2015-03-31;1;08:55 p.m.;Lady Street area, lower Falls, west Belfast;;54,59729308;-5,944802144;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15040901_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (baseball bats);unknown;unknown;7 men;unknown;civilians;unknown;1 man;36;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast News Letter, ""Man arrested after north Belfast baseball bat attack,"" 10 April 2015";police;2015-04-09;2015-04-09;1;10:00 p.m.;Forthriver Drive, north Belfast;;54,61845;-5,9792903;3: neighbourhood;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15050501_00;Belfast;United Kingdom ;200;assassination/murder;n/a;gunfire;unknown;unknown;unknown;unknown;xIRA;Catholic;1 man;47;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"dpa International Service, ""Former IRA leadershot dead in Belfast,"" 5 May 2015; Sutton/CAIN Index of Deaths ";police;2015-05-05;2015-05-05;1;unknown;Welsh Street, south Belfast;;54,59360403;-5,922202917;1: exact location (e.g. street, building, square);0;1;0;0;1;1;1;1 man;0;0;0;0;0;
BEL15061701_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;26;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"Belfast News Letter, ""West Belfast: Man shot in both ankles,"" 18 June 2015";police;2015-05-17;2015-05-17;1;08:40 p.m.;Downfine Gardens, Ballymurphy, west Belfast;;54,58595988;-5,990085232;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15071301_00;Belfast;United Kingdom ;200;riot/violent protest;n/a;"blunt instrument (bottles, bricks, metal bolts); other (water cannon, motor vehicle)";civilians;loyalist;unknown;unknown;police officers;unknown;unknown;unknown;republican protesters;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Irish News, ""The Twelfth - Eight police officers injured during riots,"" 14 July 2015; The Guardian, ""Belfast marching season disorder leaves 24 police officers injured,"" 14 July 2015";police;2015-07-13;2015-07-13;1;night;Woodvale Road/Crumlin Road area, north Belfast;;54,613219;-5,964004;3: neighbourhood ;0;0;0;0;0;0;0;;25;0;24;0;1;1 girl injured
BEL15080601_00;Belfast;United Kingdom ;200;attack;n/a;sharp instrument (nail);unknown;unknown;unknown;unknown;civilians;unknown;1 man;23;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Sun, ""'Loyalists' crucified dad, 23, in home,"" 8 August 2015";police;2015-08-06;2015-08-06;1;08:00 p.m.;Florence Walk, Shankill Estate, west Belfast;;54,60792511;-5,940526331;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL15080901_00;Belfast;United Kingdom ;200;riot/violent protest;n/a;blunt instrument (stones, bottles), explosives (petrol bombs);civilians;republican;unknown;unknown;police officers;unknown;unknown;unknown;loyalist protesters;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"Belfast News Letter, ""Two people charged over Belfast republican parade disorder,"" 10 August 2015";;2015-08-09;2015-08-09;1;afternoon;Oldpark Road, north Belfast;;54,61740208;-5,954328942;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;9;0;9;0;0;
BEL15081201_00;Belfast;United Kingdom ;200;assassination/murder;n/a;gunfire;unknown;unknown;unknown;unknown;xIRA;Catholic;1 man;53;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR99;"Press Association Newswire, ""MAN SHOT DEAD IN REPUBLICAN EAST BELFAST,"" 12 August 2015; Sutton/CAIN Index of Deaths";police;2015-08-12;2015-08-12;1;09:00 p.m.;Comber Court, Short Strand, east Belfast;;54,598218;-5,906646;1: exact location (e.g. street, building, square);0;1;0;0;1;1;1;1 man;0;0;0;0;0;
